epoch,accuracy,loss,val_accuracy,val_loss
0,0.5046999454498291,1.046287178993225,0.6088709831237793,0.8076315522193909
1,0.5459146499633789,0.9133039712905884,0.6653226017951965,0.7664515376091003
2,0.5806218385696411,0.8712475895881653,0.649193525314331,0.759530782699585
3,0.5871294140815735,0.8485202789306641,0.6330645084381104,0.8452187180519104
4,0.5770065188407898,0.8561974763870239,0.6693548560142517,0.761778712272644
5,0.5986984968185425,0.8409302830696106,0.6572580933570862,0.7624887228012085
6,0.6297903060913086,0.8201950192451477,0.6330645084381104,0.7637540698051453
7,0.6052060723304749,0.8233247995376587,0.6209677457809448,0.7835676670074463
8,0.6059291362762451,0.8339869976043701,0.625,0.783539891242981
9,0.613882839679718,0.8145710229873657,0.6612903475761414,0.7714837789535522
10,0.6196674108505249,0.8192631006240845,0.6532257795333862,0.7616252303123474
11,0.6297903060913086,0.805528998374939,0.6209677457809448,0.7904600501060486
12,0.6319594979286194,0.8120656609535217,0.6774193644523621,0.7562946081161499
13,0.6232827305793762,0.8173840641975403,0.6411290168762207,0.7449856996536255
14,0.6261749863624573,0.8156975507736206,0.625,0.7861914038658142
15,0.6196674108505249,0.8033640384674072,0.6209677457809448,0.8305907845497131
16,0.622559666633606,0.7842954993247986,0.6572580933570862,0.7499280571937561
17,0.636297881603241,0.7939810752868652,0.6330645084381104,0.763220489025116
18,0.6493130922317505,0.767292320728302,0.6209677457809448,0.7947269678115845
19,0.6355748176574707,0.7808871269226074,0.6451612710952759,0.75263512134552
20,0.6196674108505249,0.8086391091346741,0.5806451439857483,0.8680487275123596
21,0.6211135387420654,0.8065005540847778,0.6290322542190552,0.7636098265647888
22,0.6355748176574707,0.7854315638542175,0.5806451439857483,0.9119058847427368
23,0.6420824527740479,0.7952365279197693,0.6209677457809448,0.7712311744689941
24,0.6319594979286194,0.7790941596031189,0.6290322542190552,0.793947160243988
25,0.6276211142539978,0.7853280305862427,0.6209677457809448,0.7670769691467285
26,0.6319594979286194,0.7837576270103455,0.5927419066429138,0.8508110642433167
27,0.636297881603241,0.7786681652069092,0.6088709831237793,0.7959812879562378
28,0.6471439003944397,0.7764108180999756,0.6209677457809448,0.7705117464065552
29,0.6370209455490112,0.781420886516571,0.625,0.8317849040031433
30,0.6493130922317505,0.755050778388977,0.600806474685669,0.7759190201759338
31,0.6276211142539978,0.7870326638221741,0.5887096524238586,0.7919508218765259
32,0.6695589423179626,0.7513512372970581,0.5967742204666138,0.8197070956230164
33,0.6464208364486694,0.7664756178855896,0.600806474685669,0.8800347447395325
34,0.6543745398521423,0.7620154023170471,0.6209677457809448,0.7962104678153992
35,0.6514822840690613,0.7478638291358948,0.5806451439857483,0.895632266998291
36,0.6471439003944397,0.7649849057197571,0.5887096524238586,0.8640853762626648
37,0.6558206677436829,0.749758243560791,0.5846773982048035,0.8175362944602966
38,0.6493130922317505,0.748336672782898,0.6290322542190552,0.80086350440979
39,0.6406363248825073,0.741786539554596,0.6088709831237793,0.8084147572517395
40,0.6601590514183044,0.7557985782623291,0.600806474685669,0.8160382509231567
41,0.6652205586433411,0.7447078227996826,0.5967742204666138,0.7892246842384338
42,0.6550976037979126,0.7368729114532471,0.6088709831237793,0.7803186774253845
43,0.661605179309845,0.7216854691505432,0.6330645084381104,0.7965962886810303
44,0.6644974946975708,0.7206916213035583,0.5806451439857483,0.8995039463043213
45,0.676066517829895,0.7161993384361267,0.6209677457809448,0.7937336564064026
46,0.6934201121330261,0.700208306312561,0.5887096524238586,0.904772937297821
47,0.6695589423179626,0.7155670523643494,0.6209677457809448,0.7787174582481384
48,0.6710050702095032,0.7310656309127808,0.6209677457809448,0.7977985143661499
49,0.6825740933418274,0.715722382068634,0.625,0.784318745136261
