epoch,accuracy,loss,val_accuracy,val_loss
0,0.33405640721321106,1.128807783126831,0.36693549156188965,1.0979640483856201
1,0.33622559905052185,1.0987355709075928,0.36693549156188965,1.0980154275894165
2,0.34056398272514343,1.0988351106643677,0.36693549156188965,1.0982587337493896
3,0.33044105768203735,1.0987157821655273,0.36693549156188965,1.0984073877334595
4,0.3369486629962921,1.0992498397827148,0.36693549156188965,1.097568154335022
5,0.33622559905052185,1.1022876501083374,0.30645161867141724,1.1099745035171509
6,0.33839479088783264,1.099306583404541,0.3709677457809448,1.0864109992980957
7,0.3759942054748535,1.0928822755813599,0.41129031777381897,1.0719358921051025
8,0.40997830033302307,1.0784286260604858,0.4717741906642914,1.0352206230163574
9,0.4389009475708008,1.0575101375579834,0.4838709533214569,1.0102660655975342
10,0.4663774371147156,1.0422210693359375,0.5080645084381104,0.9846218824386597
11,0.48228487372398376,1.0184669494628906,0.4556451737880707,1.025493860244751
12,0.49385392665863037,0.9883816838264465,0.5887096524238586,0.8986308574676514
13,0.47650036215782166,0.9996220469474792,0.5201612710952759,0.9844562411308289
14,0.5090383291244507,0.9652154445648193,0.5645161271095276,0.8952125310897827
15,0.5256688594818115,0.9603576064109802,0.5604838728904724,0.9044056534767151
16,0.5249457955360413,0.9565244317054749,0.5806451439857483,0.8637422323226929
17,0.5256688594818115,0.9445003867149353,0.5967742204666138,0.8422132730484009
18,0.5285611152648926,0.9630742073059082,0.5604838728904724,0.8804983496665955
19,0.5437454581260681,0.9348134994506836,0.600806474685669,0.8382237553596497
20,0.5357917547225952,0.9297540783882141,0.5806451439857483,0.8643980622291565
21,0.5372378826141357,0.9209059476852417,0.5645161271095276,0.8617371320724487
22,0.5234996676445007,0.9196732044219971,0.6088709831237793,0.81495201587677
23,0.5459146499633789,0.9192556738853455,0.5927419066429138,0.8385523557662964
24,0.5567606687545776,0.9124113917350769,0.5161290168762207,0.9787544012069702
25,0.5473608374595642,0.9227067232131958,0.5645161271095276,0.8555737137794495
26,0.5444685220718384,0.9265204071998596,0.5161290168762207,0.925896942615509
27,0.5726681351661682,0.9009172916412354,0.600806474685669,0.8213393688201904
28,0.5654374361038208,0.8934478759765625,0.6088709831237793,0.8356637358665466
29,0.5676066279411316,0.9085913896560669,0.5846773982048035,0.8653260469436646
30,0.5553145408630371,0.9054111242294312,0.5766128897666931,0.8641795516014099
31,0.5531453490257263,0.9082251787185669,0.5967742204666138,0.8436729907989502
32,0.5647143721580505,0.8978393077850342,0.5927419066429138,0.8301259279251099
33,0.5661605000495911,0.8976088762283325,0.6129032373428345,0.807202160358429
34,0.5625451803207397,0.8877978920936584,0.5766128897666931,0.8550814390182495
35,0.5668835639953613,0.8887928128242493,0.5806451439857483,0.8482287526130676
36,0.5690527558326721,0.8808602690696716,0.5362903475761414,0.9901516437530518
37,0.560375988483429,0.9034588932991028,0.5887096524238586,0.8202963471412659
38,0.5741142630577087,0.879135012626648,0.5846773982048035,0.8906136155128479
39,0.5770065188407898,0.8853165507316589,0.6048387289047241,0.7996686697006226
40,0.5914677977561951,0.8708003759384155,0.5443548560142517,0.9243460893630981
41,0.5618221163749695,0.8763722777366638,0.5967742204666138,0.8607279658317566
42,0.5907447338104248,0.8703975081443787,0.5806451439857483,0.814581573009491
43,0.5813449025154114,0.8625441789627075,0.625,0.8081360459327698
44,0.585683286190033,0.8736209273338318,0.5725806355476379,0.8760984539985657
45,0.5958062410354614,0.8633968830108643,0.5887096524238586,0.813920259475708
46,0.5907447338104248,0.8614996075630188,0.6048387289047241,0.7925205826759338
47,0.5798987746238708,0.8751389384269714,0.5483871102333069,0.9220821857452393
48,0.571945071220398,0.8779491186141968,0.6169354915618896,0.7822146415710449
49,0.6080983281135559,0.8530974984169006,0.6169354915618896,0.8041560053825378
