epoch,accuracy,loss,val_accuracy,val_loss
0,0.4916847348213196,2.0696868896484375,0.6088709831237793,0.8814064860343933
1,0.5639913082122803,0.9598531723022461,0.4838709533214569,1.1635717153549194
2,0.5770065188407898,0.907843291759491,0.5967742204666138,0.8774694800376892
3,0.6030368804931641,0.8365781903266907,0.5645161271095276,0.8507988452911377
4,0.5871294140815735,0.8541630506515503,0.5967742204666138,0.8122532367706299
5,0.6268980503082275,0.7883390784263611,0.6129032373428345,0.7411406636238098
6,0.639190137386322,0.7903441786766052,0.5927419066429138,0.8505080342292786
7,0.639190137386322,0.7767150402069092,0.6411290168762207,0.777310311794281
8,0.639190137386322,0.7732532620429993,0.6653226017951965,0.6887349486351013
9,0.639190137386322,0.7885766625404358,0.6532257795333862,0.7652543187141418
10,0.6297903060913086,0.8081232309341431,0.6935483813285828,0.700008749961853
11,0.661605179309845,0.7377733588218689,0.6451612710952759,0.7346020340919495
12,0.6579898595809937,0.7387250661849976,0.5967742204666138,0.7840333580970764
13,0.650759220123291,0.7472031712532043,0.6370967626571655,0.7559645175933838
14,0.6681128144264221,0.7360483407974243,0.6330645084381104,0.7850891947746277
15,0.6601590514183044,0.7198392152786255,0.6693548560142517,0.7323781251907349
16,0.6572667956352234,0.7319064140319824,0.6693548560142517,0.7191640138626099
17,0.6652205586433411,0.7299180030822754,0.6814516186714172,0.7135891318321228
18,0.6522053480148315,0.7336380481719971,0.6774193644523621,0.6898653507232666
19,0.6767895817756653,0.7114076614379883,0.6653226017951965,0.695831298828125
20,0.6688358783721924,0.7091471552848816,0.6572580933570862,0.7202199697494507
21,0.6832971572875977,0.6932323575019836,0.6572580933570862,0.768487274646759
22,0.6738973259925842,0.6940397024154663,0.625,0.8314335346221924
23,0.6818510293960571,0.7019665241241455,0.6693548560142517,0.6994108557701111
24,0.6767895817756653,0.6937216520309448,0.6774193644523621,0.7211308479309082
25,0.6912509202957153,0.6794694662094116,0.6612903475761414,0.7147038578987122
26,0.6992046236991882,0.6591808199882507,0.6411290168762207,0.7489991784095764
27,0.6934201121330261,0.6812042593955994,0.6653226017951965,0.754370927810669
28,0.6832971572875977,0.6822606921195984,0.6612903475761414,0.7647076845169067
29,0.6847432851791382,0.6790473461151123,0.6572580933570862,0.7547579407691956
30,0.6992046236991882,0.6585721373558044,0.6370967626571655,0.7469685673713684
31,0.6926970481872559,0.6796145439147949,0.5967742204666138,0.881266176700592
32,0.6898047924041748,0.6731153726577759,0.6169354915618896,0.802487850189209
33,0.6992046236991882,0.6503574252128601,0.6169354915618896,0.8098832368850708
34,0.726681113243103,0.629030704498291,0.6048387289047241,0.8300321102142334
35,0.7020968794822693,0.6471201181411743,0.6451612710952759,0.7149757742881775
36,0.7064352631568909,0.6521297693252563,0.6370967626571655,0.7320022583007812
37,0.6992046236991882,0.6389089226722717,0.5846773982048035,0.8644751310348511
38,0.7049891352653503,0.6486863493919373,0.6572580933570862,0.7691806554794312
39,0.7274041771888733,0.6308533549308777,0.5564516186714172,1.0073548555374146
40,0.7187274098396301,0.6334530115127563,0.6693548560142517,0.7162691950798035
41,0.7042660713195801,0.6604521870613098,0.6774193644523621,0.7407664656639099
42,0.7310194969177246,0.614199697971344,0.6612903475761414,0.7341424822807312
43,0.7252349853515625,0.6263111233711243,0.6330645084381104,0.7607442140579224
44,0.7368040680885315,0.6132737398147583,0.6048387289047241,0.7901602387428284
45,0.7339118123054504,0.616303026676178,0.6169354915618896,0.795028567314148
46,0.7404193878173828,0.5916453003883362,0.6451612710952759,0.7663443684577942
47,0.7505422830581665,0.5825033187866211,0.6411290168762207,0.8456383347511292
48,0.7411424517631531,0.5985521674156189,0.6532257795333862,0.7903628349304199
49,0.7664497494697571,0.5620371103286743,0.5967742204666138,0.8373245000839233
