epoch,accuracy,loss,val_accuracy,val_loss
0,0.5140997767448425,1.0669739246368408,0.524193525314331,0.9362170696258545
1,0.5683296918869019,0.899587869644165,0.6048387289047241,0.8640779256820679
2,0.5900216698646545,0.8896414637565613,0.600806474685669,0.8838037848472595
3,0.5892986059188843,0.8697413802146912,0.6612903475761414,0.7612042427062988
4,0.6153289675712585,0.8275213837623596,0.6451612710952759,0.7621747255325317
5,0.588575541973114,0.8457180261611938,0.600806474685669,0.8642759919166565
6,0.6030368804931641,0.8399162888526917,0.6411290168762207,0.7826175689697266
7,0.6203904747962952,0.8223728537559509,0.625,0.8559990525245667
8,0.6167751550674438,0.8226200938224792,0.6612903475761414,0.7437074780464172
9,0.613882839679718,0.8352197408676147,0.6532257795333862,0.7421504259109497
10,0.6153289675712585,0.8220389485359192,0.6693548560142517,0.7291483283042908
11,0.6268980503082275,0.8106411695480347,0.649193525314331,0.760566234588623
12,0.6189443469047546,0.8124920725822449,0.6451612710952759,0.7575921416282654
13,0.6066522002220154,0.7948471903800964,0.6169354915618896,0.7907081842422485
14,0.6341286897659302,0.8054744005203247,0.6653226017951965,0.7508612871170044
15,0.6203904747962952,0.8143714070320129,0.6330645084381104,0.7989598512649536
16,0.625451922416687,0.7962639331817627,0.6411290168762207,0.7945746779441833
17,0.6529284119606018,0.7969889640808105,0.6290322542190552,0.7751153111457825
18,0.6160520315170288,0.7856144309043884,0.6209677457809448,0.7605119347572327
19,0.6240057945251465,0.8022862672805786,0.6411290168762207,0.754226565361023
20,0.6203904747962952,0.781897246837616,0.600806474685669,0.777219831943512
21,0.6276211142539978,0.7927629947662354,0.5967742204666138,0.8234730362892151
22,0.6377440094947815,0.7691869139671326,0.6290322542190552,0.8262244462966919
23,0.6514822840690613,0.7825185656547546,0.6048387289047241,0.8152790069580078
24,0.6493130922317505,0.7747606635093689,0.6169354915618896,0.7852357625961304
25,0.6334056258201599,0.7869668006896973,0.6129032373428345,0.7706969380378723
26,0.6464208364486694,0.7836387753486633,0.6693548560142517,0.7491740584373474
27,0.6399132609367371,0.7784345149993896,0.6290322542190552,0.7691260576248169
28,0.6420824527740479,0.7689142823219299,0.6330645084381104,0.7760762572288513
29,0.6514822840690613,0.7686716318130493,0.6451612710952759,0.7875936031341553
30,0.6493130922317505,0.7666782736778259,0.5967742204666138,0.84035724401474
31,0.6558206677436829,0.7566562294960022,0.6411290168762207,0.7523175477981567
32,0.6565437316894531,0.7589003443717957,0.6411290168762207,0.7763481736183167
33,0.6493130922317505,0.7642602324485779,0.6411290168762207,0.7390807271003723
34,0.6644974946975708,0.7472230792045593,0.6169354915618896,0.7874367237091064
35,0.650759220123291,0.7697933912277222,0.6370967626571655,0.7452332377433777
36,0.6435285806655884,0.7585091590881348,0.6290322542190552,0.7550752758979797
37,0.6601590514183044,0.7562485933303833,0.6169354915618896,0.79023677110672
38,0.6442516446113586,0.7556270360946655,0.6290322542190552,0.7484193444252014
39,0.6558206677436829,0.7511935234069824,0.600806474685669,0.7903463244438171
40,0.6724511981010437,0.7214398980140686,0.6370967626571655,0.7923645973205566
41,0.6406363248825073,0.7703655362129211,0.6653226017951965,0.745226263999939
42,0.6579898595809937,0.738514244556427,0.6048387289047241,0.8100387454032898
43,0.6514822840690613,0.7540557980537415,0.6451612710952759,0.7475371360778809
44,0.6485900282859802,0.755740225315094,0.5766128897666931,0.8751857876777649
45,0.6695589423179626,0.729317307472229,0.6532257795333862,0.7775909900665283
46,0.6572667956352234,0.7364313006401062,0.6370967626571655,0.7531754970550537
47,0.6652205586433411,0.723770260810852,0.5967742204666138,0.7940661311149597
48,0.6608821153640747,0.733294665813446,0.625,0.7419719696044922
49,0.6579898595809937,0.7248347997665405,0.6290322542190552,0.7927667498588562
