epoch,accuracy,loss,val_accuracy,val_loss
0,0.33044105768203735,1.1074190139770508,0.5161290168762207,1.0878204107284546
1,0.39479392766952515,1.0883634090423584,0.43145161867141724,1.0290741920471191
2,0.40419378876686096,1.0802102088928223,0.30645161867141724,1.115071415901184
3,0.4244396388530731,1.0632904767990112,0.45967742800712585,1.0105522871017456
4,0.4584237039089203,1.0327621698379517,0.5483871102333069,0.9682413935661316
5,0.4793926179409027,1.0258270502090454,0.524193525314331,0.9658375382423401
6,0.5003615617752075,0.9913499355316162,0.5524193644523621,0.9220386147499084
7,0.5068691372871399,0.9774755835533142,0.47983869910240173,0.9744742512702942
8,0.5213304162025452,0.9689381122589111,0.5846773982048035,0.8958709836006165
9,0.5104844570159912,0.9572675228118896,0.6048387289047241,0.864347517490387
10,0.512653648853302,0.952042281627655,0.4516128897666931,1.0430998802185059
11,0.5263919234275818,0.9415501356124878,0.6048387289047241,0.8527044057846069
12,0.5394070744514465,0.9404622316360474,0.6209677457809448,0.8358172178268433
13,0.5307303071022034,0.956779420375824,0.5685483813285828,0.8847854733467102
14,0.5394070744514465,0.9470640420913696,0.6129032373428345,0.8349107503890991
15,0.5430223941802979,0.9367927312850952,0.5806451439857483,0.8387641310691833
16,0.535068690776825,0.9232767224311829,0.5806451439857483,0.8777870535850525
17,0.5343456268310547,0.9373805522918701,0.49193549156188965,0.9968972206115723
18,0.5343456268310547,0.9342597723007202,0.6169354915618896,0.8170045614242554
19,0.5683296918869019,0.9103359580039978,0.5604838728904724,0.8859046697616577
20,0.5639913082122803,0.9078295826911926,0.6370967626571655,0.8146007657051086
21,0.5647143721580505,0.904123067855835,0.6209677457809448,0.8093164563179016
22,0.5676066279411316,0.903605043888092,0.5806451439857483,0.8678640723228455
23,0.5415762662887573,0.9485178589820862,0.600806474685669,0.8408149480819702
24,0.5733911991119385,0.8973744511604309,0.5362903475761414,0.8918606042861938
25,0.5451915860176086,0.9161955714225769,0.5967742204666138,0.8287898898124695
26,0.5806218385696411,0.8933055996894836,0.6290322542190552,0.8015291094779968
27,0.5639913082122803,0.9039574861526489,0.6088709831237793,0.8263276815414429
28,0.5741142630577087,0.885577380657196,0.5524193644523621,0.9063435792922974
29,0.5574837327003479,0.8862045407295227,0.6411290168762207,0.780815839767456
30,0.5545914769172668,0.8945452570915222,0.6088709831237793,0.7917639017105103
31,0.5676066279411316,0.8777146935462952,0.6088709831237793,0.8075360655784607
32,0.549530029296875,0.9039229154586792,0.5927419066429138,0.8619458079338074
33,0.585683286190033,0.8759435415267944,0.6330645084381104,0.7622737884521484
34,0.5784526467323303,0.8746704459190369,0.6290322542190552,0.7702663540840149
35,0.5842371582984924,0.882047176361084,0.6451612710952759,0.7611123919487
36,0.600144624710083,0.8749695420265198,0.6653226017951965,0.7341193556785583
37,0.5842371582984924,0.8660683035850525,0.6451612710952759,0.8015077114105225
38,0.5625451803207397,0.8924692273139954,0.5967742204666138,0.7917287349700928
39,0.5791757106781006,0.8877410292625427,0.600806474685669,0.8074211478233337
40,0.585683286190033,0.8912206292152405,0.600806474685669,0.7949144244194031
41,0.5784526467323303,0.8752986192703247,0.6330645084381104,0.7443461418151855
42,0.5907447338104248,0.8756874799728394,0.6774193644523621,0.766070544719696
43,0.5806218385696411,0.8654282689094543,0.5645161271095276,0.866773247718811
44,0.5950831770896912,0.8607560992240906,0.6653226017951965,0.7502650618553162
45,0.5900216698646545,0.8684713244438171,0.6693548560142517,0.7414713501930237
46,0.6030368804931641,0.8336659073829651,0.6935483813285828,0.7527586221694946
47,0.5871294140815735,0.8703271746635437,0.6370967626571655,0.7705017924308777
48,0.5994215607643127,0.850638747215271,0.600806474685669,0.8090300559997559
49,0.5835140943527222,0.8654481768608093,0.6048387289047241,0.7794803380966187
