epoch,accuracy,loss,val_accuracy,val_loss
0,0.40419378876686096,1.7460598945617676,0.5161290168762207,0.9871481657028198
1,0.44757771492004395,1.1237541437149048,0.5362903475761414,1.0109694004058838
2,0.44902387261390686,1.0987108945846558,0.5725806355476379,0.9278870224952698
3,0.46926969289779663,1.0080232620239258,0.5524193644523621,0.9329771399497986
4,0.4772234261035919,1.0179262161254883,0.5645161271095276,0.9075062274932861
5,0.48228487372398376,1.004138708114624,0.5645161271095276,0.9000941514968872
6,0.4714389145374298,1.0103299617767334,0.5322580933570862,0.923791229724884
7,0.494577020406723,0.9972246289253235,0.5685483813285828,0.911163330078125
8,0.5046999454498291,0.986411988735199,0.5725806355476379,0.8902848958969116
9,0.509761393070221,0.9792981147766113,0.5806451439857483,0.894559919834137
10,0.5039768815040588,0.9926944971084595,0.6088709831237793,0.8880107998847961
11,0.4953000843524933,0.9729897379875183,0.5604838728904724,0.9132874011993408
12,0.4634851813316345,0.9975159764289856,0.5887096524238586,0.8955210447311401
13,0.49023860692977905,0.9704699516296387,0.5725806355476379,0.8754010200500488
14,0.5162689685821533,0.9724042415618896,0.5725806355476379,0.8781400918960571
15,0.4967462122440338,0.9858954548835754,0.600806474685669,0.8786956071853638
16,0.48806941509246826,0.9965401887893677,0.5806451439857483,0.9203877449035645
17,0.5061460733413696,0.972176194190979,0.5766128897666931,0.8775086402893066
18,0.5090383291244507,0.9531684517860413,0.6048387289047241,0.883323073387146
19,0.48662328720092773,0.969139575958252,0.5806451439857483,0.8767913579940796
20,0.5003615617752075,0.9821107387542725,0.5887096524238586,0.9012642502784729
21,0.5213304162025452,0.9574334025382996,0.6048387289047241,0.8739436268806458
22,0.5292841792106628,0.9477553367614746,0.625,0.882444441318512
23,0.4989154040813446,0.980908989906311,0.5564516186714172,0.9036613702774048
24,0.5061460733413696,0.9614831805229187,0.5887096524238586,0.8755252957344055
25,0.5003615617752075,0.9665747284889221,0.5967742204666138,0.9113631248474121
26,0.509761393070221,0.9723079800605774,0.6129032373428345,0.875677227973938
27,0.49602314829826355,0.9736919403076172,0.5846773982048035,0.8710018992424011
28,0.5365148186683655,0.9359686970710754,0.6169354915618896,0.864948570728302
29,0.5177150964736938,0.9637762904167175,0.5887096524238586,0.8834115862846375
30,0.5191612243652344,0.960240364074707,0.5645161271095276,0.9165971875190735
31,0.535068690776825,0.9486236572265625,0.6048387289047241,0.8718801736831665
32,0.5148228406906128,0.9649789929389954,0.5766128897666931,0.8812800645828247
33,0.5408532023429871,0.939853847026825,0.5766128897666931,0.857123613357544
34,0.5430223941802979,0.9427564144134521,0.6129032373428345,0.8597055673599243
35,0.5234996676445007,0.9546632766723633,0.5887096524238586,0.871484637260437
36,0.5191612243652344,0.9477138519287109,0.6048387289047241,0.8506013751029968
37,0.5227765440940857,0.9577071666717529,0.5846773982048035,0.8608067035675049
38,0.5083152651786804,0.9695742130279541,0.6129032373428345,0.863442599773407
39,0.5437454581260681,0.9371829628944397,0.5967742204666138,0.8504316210746765
40,0.5285611152648926,0.9325639605522156,0.6129032373428345,0.8444511294364929
41,0.5372378826141357,0.9300384521484375,0.600806474685669,0.8452268838882446
42,0.5415762662887573,0.937831699848175,0.5967742204666138,0.849149763584137
43,0.5502530932426453,0.943550705909729,0.5846773982048035,0.8953162431716919
44,0.5422993302345276,0.9477217793464661,0.6330645084381104,0.8451448082923889
45,0.5553145408630371,0.9355794191360474,0.6290322542190552,0.837066113948822
46,0.5249457955360413,0.9590256214141846,0.5483871102333069,0.9213776588439941
47,0.5401301383972168,0.9337018132209778,0.600806474685669,0.8583400249481201
48,0.5314533710479736,0.9428558349609375,0.600806474685669,0.8533340692520142
49,0.524222731590271,0.9359217286109924,0.5967742204666138,0.8528124094009399
