epoch,accuracy,loss,val_accuracy,val_loss
0,0.4092552363872528,1.6695557832717896,0.5322580933570862,0.9781951308250427
1,0.48662328720092773,1.038730502128601,0.5645161271095276,0.9007505774497986
2,0.46926969289779663,1.0297101736068726,0.5564516186714172,0.8975453972816467
3,0.45770063996315,1.028137445449829,0.4677419364452362,1.0083231925964355
4,0.4663774371147156,1.0090323686599731,0.5,0.9876428246498108
5,0.4989154040813446,0.9919283390045166,0.5725806355476379,0.8800925016403198
6,0.4779464900493622,1.0026286840438843,0.5766128897666931,0.8867327570915222
7,0.48228487372398376,1.0110653638839722,0.5483871102333069,0.9326406121253967
8,0.4931308627128601,0.9842187762260437,0.5483871102333069,0.9150335192680359
9,0.4837310314178467,0.9906548857688904,0.5846773982048035,0.8672924637794495
10,0.5039768815040588,0.9746769666671753,0.5685483813285828,0.9072359204292297
11,0.4830079674720764,0.9914978742599487,0.600806474685669,0.8703996539115906
12,0.5039768815040588,0.9723502397537231,0.5524193644523621,0.8763659000396729
13,0.48662328720092773,0.9969401955604553,0.600806474685669,0.8813038468360901
14,0.5068691372871399,0.9755957126617432,0.5806451439857483,0.8686152100563049
15,0.49240779876708984,1.0092322826385498,0.5362903475761414,0.922563374042511
16,0.5083152651786804,0.9733999967575073,0.5322580933570862,0.9246522188186646
17,0.5039768815040588,0.9695445895195007,0.625,0.8772944211959839
18,0.5198842883110046,0.96257084608078,0.5685483813285828,0.8727515935897827
19,0.5112075209617615,0.9635756611824036,0.5725806355476379,0.8598953485488892
20,0.5090383291244507,0.9528690576553345,0.5887096524238586,0.8832796216011047
21,0.5068691372871399,0.9742444753646851,0.5766128897666931,0.8726133108139038
22,0.5169920325279236,0.9660028219223022,0.5725806355476379,0.866866946220398
23,0.5169920325279236,0.958332359790802,0.5967742204666138,0.888969361782074
24,0.5119305849075317,0.9792219400405884,0.5846773982048035,0.8553529381752014
25,0.49819234013557434,0.9788911938667297,0.5766128897666931,0.8725663423538208
26,0.5169920325279236,0.9488084316253662,0.5887096524238586,0.8868051171302795
27,0.5213304162025452,0.9515859484672546,0.6169354915618896,0.8665880560874939
28,0.49240779876708984,0.9783742427825928,0.5524193644523621,0.8942491412162781
29,0.5046999454498291,0.9647253155708313,0.625,0.8664215207099915
30,0.524222731590271,0.9536983966827393,0.5967742204666138,0.8972383141517639
31,0.5032538175582886,0.9551795125007629,0.5766128897666931,0.868313729763031
32,0.5292841792106628,0.9390742778778076,0.6048387289047241,0.8526092171669006
33,0.527114987373352,0.9440112709999084,0.5967742204666138,0.8442464470863342
34,0.5234996676445007,0.9460742473602295,0.5080645084381104,0.950649082660675
35,0.5430223941802979,0.9422212243080139,0.5887096524238586,0.8509355187416077
36,0.5509761571884155,0.9346555471420288,0.6330645084381104,0.8464738130569458
37,0.5365148186683655,0.9453205466270447,0.5806451439857483,0.8701296448707581
38,0.5263919234275818,0.9390764236450195,0.6330645084381104,0.8649435639381409
39,0.5321764349937439,0.9509507417678833,0.4959677457809448,0.9880034327507019
40,0.5140997767448425,0.9652618765830994,0.5282257795333862,0.9300109148025513
41,0.527114987373352,0.9577153921127319,0.5766128897666931,0.864704966545105
42,0.5365148186683655,0.9381572008132935,0.6088709831237793,0.8419307470321655
43,0.5422993302345276,0.9419031143188477,0.6370967626571655,0.8574490547180176
44,0.5249457955360413,0.9496471285820007,0.6129032373428345,0.8573450446128845
45,0.5278380513191223,0.9490803480148315,0.5685483813285828,0.8624424934387207
46,0.5112075209617615,0.9508691430091858,0.5967742204666138,0.8463242053985596
47,0.5090383291244507,0.9636898040771484,0.5927419066429138,0.8545880317687988
48,0.5365148186683655,0.9402008056640625,0.6129032373428345,0.8392355442047119
49,0.5220534801483154,0.9438217878341675,0.6088709831237793,0.8385265469551086
