epoch,accuracy,loss,val_accuracy,val_loss
0,0.494577020406723,2.0581908226013184,0.6129032373428345,0.8447132110595703
1,0.5813449025154114,0.9593085050582886,0.6330645084381104,0.8112021088600159
2,0.5936370491981506,0.8709885478019714,0.6048387289047241,0.8649957776069641
3,0.6044830083847046,0.8385782837867737,0.5524193644523621,0.9466091394424438
4,0.5965293049812317,0.8819300532341003,0.5645161271095276,0.8945444822311401
5,0.6023138165473938,0.8172361254692078,0.5967742204666138,0.827210545539856
6,0.6146059036254883,0.8164622783660889,0.7016128897666931,0.701112687587738
7,0.6442516446113586,0.7624968886375427,0.600806474685669,0.8224599957466125
8,0.6326825618743896,0.7713566422462463,0.6895161271095276,0.7211759686470032
9,0.6283441781997681,0.7719864845275879,0.6290322542190552,0.755083441734314
10,0.6608821153640747,0.747759997844696,0.649193525314331,0.7221161723136902
11,0.64786696434021,0.7454342246055603,0.6774193644523621,0.7078282237052917
12,0.6550976037979126,0.7441750764846802,0.6532257795333862,0.7503350377082825
13,0.6500361561775208,0.746246874332428,0.6088709831237793,0.8367493152618408
14,0.6796818375587463,0.7296063303947449,0.6653226017951965,0.7510509490966797
15,0.6377440094947815,0.7409776449203491,0.625,0.7468352913856506
16,0.6724511981010437,0.7134546041488647,0.6451612710952759,0.7424536347389221
17,0.676066517829895,0.7125393748283386,0.600806474685669,0.8356858491897583
18,0.6861894726753235,0.7044436931610107,0.649193525314331,0.7207826375961304
19,0.6673897504806519,0.7054439187049866,0.6290322542190552,0.7743355631828308
20,0.687635600566864,0.7035672664642334,0.6532257795333862,0.7744566202163696
21,0.7064352631568909,0.6641240119934082,0.6653226017951965,0.7415757179260254
22,0.6840202212333679,0.6936041116714478,0.6330645084381104,0.7637794017791748
23,0.6796818375587463,0.7001286745071411,0.6048387289047241,0.8214479684829712
24,0.6695589423179626,0.7103922367095947,0.6048387289047241,0.7818101048469543
25,0.6905278563499451,0.6995325684547424,0.6209677457809448,0.7558028697967529
26,0.676066517829895,0.6887381076812744,0.6612903475761414,0.753142237663269
27,0.6767895817756653,0.6899632811546326,0.5806451439857483,0.7887169122695923
28,0.6832971572875977,0.6874189972877502,0.6330645084381104,0.8339974284172058
29,0.6934201121330261,0.6712490916252136,0.6774193644523621,0.7098450064659119
30,0.6934201121330261,0.6797040104866028,0.6370967626571655,0.7311050295829773
31,0.6738973259925842,0.6948559284210205,0.6572580933570862,0.7359300851821899
32,0.7230657935142517,0.6415502429008484,0.649193525314331,0.7522848844528198
33,0.7006507515907288,0.6814524531364441,0.6975806355476379,0.7008206248283386
34,0.7187274098396301,0.6177332997322083,0.5927419066429138,0.9447344541549683
35,0.7035430073738098,0.6476563215255737,0.6411290168762207,0.7214233875274658
36,0.7158351540565491,0.6345992684364319,0.6411290168762207,0.7550962567329407
37,0.7180043458938599,0.6288633346557617,0.6895161271095276,0.7400739192962646
38,0.6955893039703369,0.6649114489555359,0.5725806355476379,0.8465698957443237
39,0.7114967703819275,0.6196751594543457,0.6209677457809448,0.7761738896369934
40,0.7310194969177246,0.6122857332229614,0.649193525314331,0.7878657579421997
41,0.6992046236991882,0.655771791934967,0.5685483813285828,1.0040584802627563
42,0.701373815536499,0.6363812685012817,0.6532257795333862,0.7825316190719604
43,0.7375271320343018,0.6007932424545288,0.625,0.7859801054000854
44,0.7425885796546936,0.5908882021903992,0.6169354915618896,0.8401612639427185
45,0.723788857460022,0.5920234322547913,0.6330645084381104,0.7811064124107361
46,0.7165582180023193,0.622027575969696,0.6330645084381104,0.7808824181556702
47,0.7172812819480896,0.6239768862724304,0.6411290168762207,0.759827733039856
48,0.7534345388412476,0.5728161931037903,0.6209677457809448,0.8576265573501587
49,0.7469269633293152,0.5801267027854919,0.6572580933570862,0.7731082439422607
